state,district,commodity,variety,arrival_date,min_price,max_price,modal_price
odisha,kendrapara,paddy,other,24-07-19,1750,1770,1750
odisha,kendrapara,pointedgourd,pointedgourd,24-07-19,3000,3200,3000
odisha,kendrapara,potato,local,24-07-19,1700,1850,1800
odisha,kendrapara,potato,potato,24-07-19,1800,1900,1900
odisha,kendrapara,tomato,other,24-07-19,3000,3200,3000
odisha,kendrapara,tomato,tomato,24-07-19,3400,3500,3500
odisha,kendrapara,brinjal,brinjal,24-07-19,3400,3500,3500
odisha,kendrapara,brinjal,other,24-07-19,3000,3200,3000
odisha,kendrapara,cucumbar,cucumbar,24-07-19,3000,3200,3000
odisha,kendrapara,onion,bombay,24-07-19,1800,1900,1900
odisha,kendrapara,onion,onion,24-07-19,1700,1800,1750
odisha,kendrapara,paddy,paddy,24-07-19,1750,1770,1750
odisha,kendrapara,pointedgourd,pointedgourd,24-07-19,3000,3200,3000
odisha,kendrapara,potato,local,24-07-19,1600,1700,1650
odisha,kendrapara,potato,potato,24-07-19,1800,1900,1850
odisha,kendrapara,tomato,local,24-07-19,3400,3500,3500
odisha,kendrapara,tomato,tomato,24-07-19,3800,4000,3850
odisha,keonjhar,paddy,common,24-07-19,1750,1760,1750
odisha,khurda,bittergourd,bittergourd,24-07-19,3000,3200,3000
odisha,khurda,brinjal,roundlong,24-07-19,1800,2200,2000
odisha,khurda,cauliflower,ranchi,24-07-19,4000,4500,4200
odisha,khurda,fish,katla,24-07-19,12000,12300,12200
odisha,khurda,fish,katla,24-07-19,13200,13500,13400
odisha,khurda,fish,other,24-07-19,22500,23500,23000
odisha,khurda,garlic,other,24-07-19,6000,6400,6200
odisha,khurda,ginger,other,24-07-19,10200,10500,10500
odisha,khurda,onion,other,24-07-19,1500,1650,1600
odisha,khurda,pointedgourd,pointedgourd,24-07-19,2600,3000,2800
odisha,khurda,potato,other,24-07-19,1200,1220,1200
odisha,koraput,maize,other,24-07-19,1700,1700,1700
odisha,koraput,paddy,common,24-07-19,1750,1750,1750
odisha,koraput,gur,other,24-07-19,1800,1800,1800
odisha,koraput,rice,brokenrice,24-07-19,3600,3600,3600
odisha,koraput,cabbage,other,24-07-19,2200,2400,2300
odisha,koraput,cauliflower,other,24-07-19,3800,4000,3900
odisha,koraput,ginger,other,24-07-19,8400,8600,8500
odisha,koraput,papaya,other,24-07-19,2100,2300,2200
odisha,koraput,raddish,other,24-07-19,500,620,600
odisha,koraput,sweetpotato,other,24-07-19,1000,1200,1100
odisha,koraput,ladiesfinger,other,24-07-19,3000,3100,3050
odisha,koraput,cashewnuts,other,24-07-19,8000,10000,9000
odisha,koraput,ginger,other,24-07-19,8200,8500,8400
odisha,koraput,pumpkin,other,24-07-19,500,700,600
odisha,mayurbhanja,bananagreen,bananagreen,24-07-19,2000,3000,2500
odisha,mayurbhanja,apple,other,24-07-19,12000,13000,12500
odisha,mayurbhanja,apple,other,24-07-19,11000,12000,11500
odisha,mayurbhanja,ladiesfinger,other,24-07-19,2100,2300,2200
odisha,mayurbhanja,egg,other,24-07-19,720,740,730
odisha,mayurbhanja,fish,other,24-07-19,17000,19000,18000
odisha,mayurbhanja,paddy,other,24-07-19,1550,1750,1750
odisha,mayurbhanja,rice,common,24-07-19,2500,2530,2520
odisha,mayurbhanja,rice,other,24-07-19,2450,2470,2460
odisha,nayagarh,ladiesfinger,bhindi,24-07-19,1200,1600,1400
odisha,nayagarh,bittergourd,bittergourd,24-07-19,2400,2600,2500
odisha,nayagarh,brinjal,other,24-07-19,2700,2900,2800
odisha,nayagarh,potato,other,24-07-19,1100,1250,1200
odisha,nayagarh,tomato,other,24-07-19,2400,2800,2600
odisha,nayagarh,ladiesfinger,bhindi,24-07-19,1150,1400,1200
odisha,nayagarh,bittergourd,bittergourd,24-07-19,2700,2900,2800
odisha,nayagarh,brinjal,other,24-07-19,2800,3200,3000
odisha,nayagarh,potato,other,24-07-19,1100,1250,1200
odisha,nayagarh,tomato,other,24-07-19,2000,2300,2200
odisha,nowarangpur,maize,hybridlocal,24-07-19,1700,1800,1700
odisha,nowarangpur,gur,no2,24-07-19,2000,2000,2000
odisha,nowarangpur,maize,hybridlocal,24-07-19,1400,1400,1400
odisha,nowarangpur,paddy,paddycoarse,24-07-19,1750,1750,1750
odisha,nuapada,ladiesfinger,other,24-07-19,3000,3100,3100
odisha,nuapada,bittergourd,other,24-07-19,5000,5600,5500
odisha,nuapada,brinjal,brinjal,24-07-19,2000,2100,2100
odisha,nuapada,littlegourd,littlegourd,24-07-19,3400,3500,3500
odisha,nuapada,onion,dryfaq,24-07-19,1800,2000,2000
odisha,nuapada,pointedgourd,other,24-07-19,4500,4600,4600
odisha,nuapada,potato,faq,24-07-19,1600,1800,1700
odisha,nuapada,pumpkin,other,24-07-19,2000,2100,2000
odisha,nuapada,tomato,tomato,24-07-19,4000,4500,4100
odisha,nuapada,ladiesfinger,bhindi,24-07-19,3000,3100,3100
odisha,nuapada,bittergourd,other,24-07-19,4000,4200,4000
odisha,nuapada,brinjal,brinjal,24-07-19,3000,3100,3000
odisha,nuapada,cabbage,other,24-07-19,4000,4100,4000
odisha,nuapada,cucumbar,other,24-07-19,3000,3400,3000
odisha,nuapada,onion,other,24-07-19,2400,2500,2500
odisha,nuapada,pointedgourd,other,24-07-19,4000,4500,4500
odisha,nuapada,potato,other,24-07-19,1500,1500,1500
odisha,nuapada,pumpkin,pumpkin,24-07-19,2000,2000,2000
odisha,nuapada,tomato,other,24-07-19,4000,4500,4500
odisha,sonepur,brinjal,other,24-07-19,2000,3000,2500
odisha,sonepur,greenchilli,other,24-07-19,8000,12000,10000
odisha,sonepur,onion,other,24-07-19,1800,2500,2000
odisha,sonepur,potato,other,24-07-19,1200,1500,1400
odisha,sonepur,tomato,other,24-07-19,3000,4000,3500
odisha,sundergarh,bananagreen,other,24-07-19,4000,4000,4000
odisha,sundergarh,ladiesfinger,other,24-07-19,4000,4000,4000
odisha,sundergarh,blackgram,local,24-07-19,5600,8000,8000
odisha,sundergarh,blackgram,other,24-07-19,5600,8000,8000
odisha,sundergarh,brinjal,other,24-07-19,3000,3000,3000
odisha,sundergarh,capsicum,other,24-07-19,12000,12000,12000
odisha,sundergarh,carrot,other,24-07-19,3000,3000,3000
odisha,sundergarh,cucumbar,other,24-07-19,4000,4000,4000
odisha,sundergarh,frenchbeans,other,24-07-19,4000,4000,4000
odisha,sundergarh,mango,other,24-07-19,4000,4000,4000
odisha,sundergarh,mango,other,24-07-19,4000,4000,4000
odisha,sundergarh,mango,other,24-07-19,4000,4000,4000
odisha,sundergarh,onion,onion,24-07-19,2500,2500,2500
odisha,sundergarh,onion,other,24-07-19,2500,2500,2500
odisha,sundergarh,paddy,other,24-07-19,1750,1790,1750
odisha,sundergarh,potato,other,24-07-19,1500,1500,1500
odisha,sundergarh,rice,other,24-07-19,3500,3500,3500
odisha,sundergarh,sugar,other,24-07-19,4000,4000,4000
odisha,sundergarh,tomato,other,24-07-19,4000,4000,4000
odisha,sundergarh,wheat,other,24-07-19,1840,3000,3000
odisha,sundergarh,wheatatta,wheatatta,24-07-19,3500,3500,3500
odisha,sundergarh,ladiesfinger,other,24-07-19,3500,4000,3800
odisha,sundergarh,brinjal,other,24-07-19,3500,4000,3800
odisha,sundergarh,onion,other,24-07-19,1500,2000,1800
odisha,sundergarh,pointedgourd,other,24-07-19,2500,3000,2800
odisha,sundergarh,potato,other,24-07-19,1400,1600,1500
odisha,sundergarh,tomato,other,24-07-19,4000,5000,4500
pondicherry,karaikal,copra,copra,24-07-19,9000,9000,9000
pondicherry,karaikal,cotton,cotton,24-07-19,4300,4500,4400
pondicherry,karaikal,paddy,bpt,24-07-19,2320,2360,2340
pondicherry,karaikal,paddy,fine,24-07-19,1583,1750,1667
pondicherry,karaikal,paddy,other,24-07-19,1583,1583,1583
pondicherry,karaikal,paddy,pommani,24-07-19,1667,1667,1667
pondicherry,karaikal,paddy,whiteponni,24-07-19,2083,2083,2083
pondicherry,karaikal,sesamum,sesame,24-07-19,10000,10000,10000
pondicherry,pondicherry,blackgram,other,24-07-19,3529,4209,3869
pondicherry,pondicherry,sesamum,other,24-07-19,9386,9386,9386
pondicherry,pondicherry,blackgram,other,24-07-19,5297,5469,5383
pondicherry,pondicherry,chilired,other,24-07-19,4290,8650,6470
pondicherry,pondicherry,paddy,adt37,24-07-19,1568,1568,1568
pondicherry,pondicherry,paddy,adt38,24-07-19,1708,1748,1728
pondicherry,pondicherry,paddy,papatla,24-07-19,2412,2459,2435
pondicherry,pondicherry,paddy,sinnaponni,24-07-19,1708,1708,1708
pondicherry,pondicherry,sesamum,other,24-07-19,7750,11074,9412
punjab,amritsar,bittergourd,bittergourd,24-07-19,1200,1300,1200
punjab,amritsar,brinjal,brinjal,24-07-19,1100,1300,1200
punjab,amritsar,greenchilli,greenchilly,24-07-19,1400,1600,1500
punjab,amritsar,karbuja,karbhuja,24-07-19,1200,1200,1200
punjab,amritsar,mango,mangorawripe,24-07-19,1300,1500,1400
punjab,amritsar,onion,red,24-07-19,1000,1300,1200
punjab,amritsar,potato,jalander,24-07-19,500,700,600
punjab,amritsar,raddish,raddish,24-07-19,700,800,700
punjab,amritsar,roundgourd,roundgourd,24-07-19,700,800,700
punjab,amritsar,spinach,spinach,24-07-19,800,1000,900
punjab,amritsar,tomato,deshi,24-07-19,1300,1400,1400
punjab,amritsar,apple,apple,24-07-19,1200,2400,1550
punjab,amritsar,banana,other,24-07-19,580,900,680
punjab,amritsar,ladiesfinger,bhindi,24-07-19,400,600,500
punjab,amritsar,bittergourd,bittergourd,24-07-19,500,700,600
punjab,amritsar,brinjal,brinjal,24-07-19,600,1000,800
punjab,amritsar,cabbage,cabbage,24-07-19,600,800,750
punjab,amritsar,capsicum,capsicum,24-07-19,1200,2000,1600
punjab,amritsar,carrot,carrot,24-07-19,700,900,800
punjab,amritsar,cauliflower,cauliflower,24-07-19,800,1000,900
punjab,amritsar,cucumbar,cucumbar,24-07-19,700,900,800
punjab,amritsar,greenchilli,greenchilly,24-07-19,300,700,500
punjab,amritsar,lemon,lemon,24-07-19,1000,1800,1400
punjab,amritsar,mango,other,24-07-19,1250,2100,1300
punjab,amritsar,onion,onion,24-07-19,500,1000,800
punjab,amritsar,potato,potato,24-07-19,400,600,500
punjab,amritsar,tomato,tomato,24-07-19,1000,2000,1500
punjab,amritsar,ladiesfinger,bhindi,24-07-19,1500,1500,1500
punjab,amritsar,bittergourd,bittergourd,24-07-19,1400,1400,1400
punjab,amritsar,brinjal,brinjal,24-07-19,1500,1500,1500
punjab,amritsar,onion,onion,24-07-19,2000,2000,2000
punjab,amritsar,tomato,tomato,24-07-19,1500,1500,1500
punjab,amritsar,ladiesfinger,bhindi,24-07-19,3000,3000,3000
punjab,amritsar,brinjal,arkasheelamattigulla,24-07-19,1800,1800,1800
punjab,amritsar,pumpkin,other,24-07-19,1000,1000,1000
punjab,amritsar,brinjal,brinjal,24-07-19,1400,1600,1500
punjab,amritsar,greenchilli,greenchilly,24-07-19,2200,2400,2300
punjab,amritsar,onion,red,24-07-19,1400,1600,1500
punjab,amritsar,potato,other,24-07-19,1200,1400,1300
punjab,amritsar,tomato,hybrid,24-07-19,1500,1700,1600
punjab,barnala,ladiesfinger,other,24-07-19,1500,2500,2000
punjab,barnala,bittergourd,other,24-07-19,2000,2500,2250
punjab,barnala,brinjal,other,24-07-19,2000,2500,2250
punjab,barnala,cabbage,other,24-07-19,1800,2000,1900
punjab,barnala,capsicum,other,24-07-19,3500,4200,3850
punjab,barnala,cauliflower,other,24-07-19,2000,2300,2150
punjab,barnala,cucumbar,cucumbar,24-07-19,1000,3000,2000
punjab,barnala,garlic,average,24-07-19,4500,6000,5250
punjab,barnala,ginger,greenginger,24-07-19,9500,9500,9500
punjab,barnala,greenchilli,other,24-07-19,1200,1800,1500
punjab,barnala,lemon,other,24-07-19,3200,5100,4150
punjab,barnala,mango,other,24-07-19,2000,2500,2350
punjab,barnala,mousambi,other,24-07-19,3700,5800,4750
punjab,barnala,onion,other,24-07-19,1200,1300,1250
punjab,barnala,papaya,other,24-07-19,3900,3900,3900
punjab,barnala,peaswet,other,24-07-19,3000,4500,3750
punjab,barnala,pomegranate,other,24-07-19,4500,5000,4740
punjab,barnala,potato,other,24-07-19,500,600,550
punjab,barnala,raddish,other,24-07-19,2000,2000,2000
punjab,barnala,ridgeguard,other,24-07-19,1800,2200,2000
punjab,barnala,roundgourd,other,24-07-19,1800,2200,2000
punjab,barnala,spinach,other,24-07-19,1000,2000,1500
punjab,barnala,tomato,other,24-07-19,1500,2800,2150
punjab,barnala,ladiesfinger,bhindi,24-07-19,2500,3500,3000
punjab,barnala,clusterbeans,clusterbeans,24-07-19,2100,3000,2500
punjab,barnala,roundgourd,roundgourd,24-07-19,2200,3000,2500
punjab,bhatinda,ladiesfinger,bhindi,24-07-19,1400,1400,1400
punjab,bhatinda,brinjal,other,24-07-19,1800,1800,1800
punjab,bhatinda,onion,other,24-07-19,1800,1800,1800
punjab,bhatinda,potato,other,24-07-19,900,900,900
punjab,bhatinda,pumpkin,other,24-07-19,2300,2300,2300
punjab,bhatinda,lemon,lemon,24-07-19,4200,4500,4300
punjab,bhatinda,mango,other,24-07-19,4000,5000,4500
punjab,bhatinda,potato,other,24-07-19,650,700,680
punjab,bhatinda,tomato,other,24-07-19,3700,4000,3800
punjab,faridkot,apple,apple,24-07-19,5000,15000,12000
punjab,faridkot,banana,bananaripe,24-07-19,1700,1700,1700
punjab,faridkot,ladiesfinger,bhindi,24-07-19,1500,2000,1500
punjab,faridkot,bittergourd,bittergourd,24-07-19,1000,2000,1500
punjab,faridkot,brinjal,roundlong,24-07-19,1500,2000,2000
punjab,faridkot,capsicum,capsicum,24-07-19,5000,5000,5000
punjab,faridkot,carrot,carrot,24-07-19,2000,2000,2000
punjab,faridkot,cauliflower,cauliflower,24-07-19,1500,2500,1700
punjab,faridkot,coconut,coconut,24-07-19,4000,4000,4000
punjab,faridkot,coriander,coriander,24-07-19,10000,10000,10000
punjab,faridkot,cucumbar,cucumbar,24-07-19,800,1500,1000
punjab,faridkot,garlic,garlic,24-07-19,4500,7000,5000
punjab,faridkot,ginger,greenginger,24-07-19,11000,11000,11000
punjab,faridkot,greenchilli,greenchilly,24-07-19,1500,2000,1700
punjab,faridkot,jamun,other,24-07-19,2500,3500,3000
punjab,faridkot,mango,other,24-07-19,3000,5000,3500
punjab,faridkot,mango,mangorawripe,24-07-19,800,1200,1100
punjab,faridkot,mousambi,mousambi,24-07-19,5500,5500,5500
punjab,faridkot,onion,onion,24-07-19,1000,1400,1200
punjab,faridkot,peaswet,peaswet,24-07-19,4000,4000,4000
punjab,faridkot,pineapple,other,24-07-19,2500,2500,2500
punjab,faridkot,plum,other,24-07-19,6000,7000,7000
punjab,faridkot,potato,potato,24-07-19,660,1000,800
punjab,faridkot,pumpkin,pumpkin,24-07-19,2000,3000,2500
punjab,faridkot,tinda,tinda,24-07-19,3000,3000,3000
punjab,faridkot,tomato,tomato,24-07-19,1500,3500,2500
punjab,faridkot,ladiesfinger,bhindi,24-07-19,1500,1500,1500
punjab,faridkot,onion,1stsort,24-07-19,1600,1600,1600
punjab,faridkot,potato,local,24-07-19,800,900,900
punjab,faridkot,pumpkin,other,24-07-19,400,400,400
punjab,faridkot,ridgeguard,other,24-07-19,3000,3000,3000
punjab,fatehgarh,banana,medium,24-07-19,4000,4000,4000
punjab,fatehgarh,ladiesfinger,bhindi,24-07-19,2500,3200,2800
punjab,fatehgarh,bittergourd,bittergourd,24-07-19,2500,3000,2800
punjab,fatehgarh,bottlegourd,bottlegourd,24-07-19,2200,2800,2500
punjab,fatehgarh,brinjal,brinjal,24-07-19,2200,2800,2500
punjab,fatehgarh,cabbage,cabbage,24-07-19,1000,1500,1200
punjab,fatehgarh,capsicum,capsicum,24-07-19,5000,6000,5500
punjab,fatehgarh,cauliflower,cauliflower,24-07-19,3000,3500,3200
punjab,fatehgarh,colacasia,colacasia,24-07-19,2300,2800,2500
punjab,fatehgarh,coriander,coriander,24-07-19,20000,20000,20000
punjab,fatehgarh,cucumbar,cucumbar,24-07-19,2500,3000,2800
punjab,fatehgarh,frenchbeans,frenchbeans,24-07-19,4000,4000,4000
punjab,fatehgarh,ginger,greenginger,24-07-19,15000,15000,15000
punjab,fatehgarh,greenchilli,greenchilly,24-07-19,3000,3500,3200
punjab,fatehgarh,lemon,lemon,24-07-19,5000,6000,5500
punjab,fatehgarh,mango,other,24-07-19,3000,4000,3500
punjab,fatehgarh,onion,medium,24-07-19,2000,2200,2100
punjab,fatehgarh,papaya,papaya,24-07-19,3200,3500,3300
punjab,fatehgarh,peaswet,peaswet,24-07-19,7500,8500,8000
punjab,fatehgarh,pomegranate,pomogranate,24-07-19,7500,9000,8000
punjab,fatehgarh,potato,potato,24-07-19,1000,1200,1100
punjab,fatehgarh,pumpkin,pumpkin,24-07-19,1000,1200,1100
punjab,fatehgarh,raddish,raddish,24-07-19,1000,1200,1100
punjab,fatehgarh,ridgeguard,ridgeguard,24-07-19,2200,2500,2500
punjab,fatehgarh,spinach,spinach,24-07-19,2200,2500,2300
punjab,fatehgarh,tomato,tomato,24-07-19,4000,4500,4200
punjab,fatehgarh,apple,other,24-07-19,3000,14000,4000
punjab,fatehgarh,ladiesfinger,other,24-07-19,1800,2500,2000
punjab,fatehgarh,bittergourd,other,24-07-19,1600,2300,1800
punjab,fatehgarh,bottlegourd,other,24-07-19,2000,3000,2500
punjab,fatehgarh,brinjal,other,24-07-19,1500,2200,1800
punjab,fatehgarh,cabbage,other,24-07-19,1500,1500,1500
punjab,fatehgarh,capsicum,other,24-07-19,2500,3200,2900
punjab,fatehgarh,cauliflower,other,24-07-19,1600,2000,1800
punjab,fatehgarh,colacasia,other,24-07-19,1000,2000,1800
punjab,fatehgarh,cucumbar,other,24-07-19,1200,2000,1700
punjab,fatehgarh,frenchbeans,other,24-07-19,3200,3200,3200
punjab,fatehgarh,ginger,other,24-07-19,5500,10500,9000
punjab,fatehgarh,greenchilli,other,24-07-19,1000,2000,1500
punjab,fatehgarh,lemon,other,24-07-19,2500,4300,3000
punjab,fatehgarh,mango,other,24-07-19,1400,3000,2200
punjab,fatehgarh,mousambi,other,24-07-19,2700,4000,3500
punjab,fatehgarh,onion,other,24-07-19,1400,1650,1500
punjab,fatehgarh,papaya,other,24-07-19,2500,2500,2500
punjab,fatehgarh,pear,other,24-07-19,1000,2600,2000
punjab,fatehgarh,peaswet,other,24-07-19,3700,5400,4500
punjab,fatehgarh,pineapple,other,24-07-19,1800,2500,2000
punjab,fatehgarh,plum,other,24-07-19,4000,4000,4000
punjab,fatehgarh,potato,other,24-07-19,600,800,700
punjab,fatehgarh,pumpkin,other,24-07-19,500,1000,700
punjab,fatehgarh,ridgeguard,other,24-07-19,1800,2000,1900
punjab,fatehgarh,spinach,other,24-07-19,1000,2000,1500
punjab,fatehgarh,tomato,other,24-07-19,1500,3000,2000
punjab,ferozpur,apple,apple,24-07-19,2800,3000,2900
punjab,ferozpur,ladiesfinger,bhindi,24-07-19,1500,1700,1600
punjab,ferozpur,bottlegourd,bottlegourd,24-07-19,2300,2500,2400
punjab,ferozpur,brinjal,brinjal,24-07-19,1700,1900,1800
punjab,ferozpur,capsicum,capsicum,24-07-19,1500,1700,1600
punjab,ferozpur,cucumbar,cucumbar,24-07-19,1700,1900,1800
punjab,ferozpur,mango,other,24-07-19,5000,5285,5100
punjab,ferozpur,onion,onion,24-07-19,1600,1800,1700
punjab,ferozpur,pomegranate,pomogranate,24-07-19,8200,8338,8300
punjab,ferozpur,potato,local,24-07-19,850,950,900
punjab,ferozpur,pumpkin,pumpkin,24-07-19,1300,1500,1400
punjab,ferozpur,tomato,tomato,24-07-19,2900,3100,3000
punjab,ferozpur,watermelon,other,24-07-19,2000,2100,2050
punjab,ferozpur,apple,other,24-07-19,5000,13000,9000
punjab,ferozpur,banana,other,24-07-19,1400,2000,1700
punjab,ferozpur,ladiesfinger,other,24-07-19,1500,2200,1850
punjab,ferozpur,bittergourd,other,24-07-19,1200,1400,1300
punjab,ferozpur,bottlegourd,other,24-07-19,1300,2400,1850
punjab,ferozpur,brinjal,other,24-07-19,1000,1700,1350
punjab,ferozpur,cabbage,other,24-07-19,1500,2200,1850
punjab,ferozpur,cauliflower,other,24-07-19,1500,2000,1750
punjab,ferozpur,colacasia,other,24-07-19,1000,1200,1100
punjab,ferozpur,cucumbar,other,24-07-19,1000,1300,1150
punjab,ferozpur,fieldpea,other,24-07-19,4000,4500,4250
punjab,ferozpur,frenchbeans,other,24-07-19,3000,3500,3250
punjab,ferozpur,garlic,other,24-07-19,6000,6000,6000
punjab,ferozpur,greenchilli,other,24-07-19,500,1000,750
punjab,ferozpur,jamun,other,24-07-19,3000,4000,3500
punjab,ferozpur,lemon,other,24-07-19,4000,5000,4500
punjab,ferozpur,mango,other,24-07-19,2500,4200,3350
punjab,ferozpur,mango,other,24-07-19,1000,2000,1500
punjab,ferozpur,mousambi,other,24-07-19,3000,3500,3250
punjab,ferozpur,onion,other,24-07-19,800,1500,1150
punjab,ferozpur,papaya,other,24-07-19,1500,1800,1650
punjab,ferozpur,pear,other,24-07-19,2000,3000,2500
punjab,ferozpur,plum,other,24-07-19,3500,5000,4250
punjab,ferozpur,pomegranate,other,24-07-19,6000,7500,6750
punjab,ferozpur,potato,other,24-07-19,650,800,725
punjab,ferozpur,pumpkin,other,24-07-19,300,500,400
punjab,ferozpur,tinda,other,24-07-19,1500,2200,1850
punjab,ferozpur,tomato,other,24-07-19,1500,2300,1900
punjab,ferozpur,banana,bananaripe,24-07-19,2200,2500,2200
punjab,ferozpur,ladiesfinger,bhindi,24-07-19,1500,1800,1500
punjab,ferozpur,bittergourd,bittergourd,24-07-19,1200,1400,1200
punjab,ferozpur,cauliflower,cauliflower,24-07-19,2500,3000,2500
punjab,ferozpur,chowchow,chowchow,24-07-19,1000,1100,1000
punjab,ferozpur,colacasia,other,24-07-19,1400,1800,1500
punjab,ferozpur,cucumbar,cucumbar,24-07-19,1500,2000,1500
punjab,ferozpur,greenchilli,greenchilly,24-07-19,1000,1100,1100
punjab,ferozpur,lime,other,24-07-19,3000,4000,3000
punjab,ferozpur,mango,dusheri,24-07-19,4000,5000,5000
punjab,ferozpur,onion,onion,24-07-19,1200,1400,1400
punjab,ferozpur,peaswet,peaswet,24-07-19,6000,6000,6000
punjab,ferozpur,potato,potato,24-07-19,700,800,800
punjab,ferozpur,tinda,tinda,24-07-19,1400,1800,1500
punjab,ferozpur,tomato,tomato,24-07-19,2500,3000,3000
punjab,ferozpur,colacasia,other,24-07-19,700,800,750
punjab,ferozpur,coriander,other,24-07-19,1100,1400,1200
punjab,ferozpur,greenchilli,other,24-07-19,1400,1600,1500
punjab,ferozpur,onion,other,24-07-19,800,900,850
punjab,ferozpur,potato,other,24-07-19,400,500,450
punjab,ferozpur,pumpkin,other,24-07-19,500,600,550
punjab,ferozpur,whitepumpkin,other,24-07-19,400,500,450
punjab,ferozpur,banana,other,24-07-19,2200,2300,2250
punjab,ferozpur,ladiesfinger,bhindi,24-07-19,2200,2300,2250
punjab,ferozpur,bittergourd,other,24-07-19,1900,2000,1950
punjab,ferozpur,brinjal,other,24-07-19,2300,2400,2350
punjab,ferozpur,cauliflower,other,24-07-19,3200,3300,3250
punjab,ferozpur,colacasia,colacasia,24-07-19,1600,1700,1650
punjab,ferozpur,mango,other,24-07-19,2700,2800,2750
punjab,ferozpur,onion,other,24-07-19,1600,1700,1650
punjab,ferozpur,potato,other,24-07-19,800,900,850
punjab,ferozpur,ridgeguard,ridgeguard,24-07-19,1900,2000,1950
punjab,ferozpur,tinda,other,24-07-19,2700,2800,2750
punjab,ferozpur,tomato,other,24-07-19,2900,3000,2950
punjab,ferozpur,ladiesfinger,bhindi,24-07-19,2500,2500,2500
punjab,ferozpur,ridgeguard,ridgeguard,24-07-19,2000,2000,2000
punjab,ferozpur,banana,medium,24-07-19,2000,2400,2200
punjab,ferozpur,ladiesfinger,bhindi,24-07-19,1600,2000,1800
punjab,ferozpur,bittergourd,bittergourd,24-07-19,1000,1400,1200
punjab,ferozpur,bottlegourd,bottlegourd,24-07-19,2300,2700,2500
punjab,ferozpur,brinjal,brinjal,24-07-19,1800,2200,2000
punjab,ferozpur,cauliflower,cauliflower,24-07-19,2100,2300,2200
punjab,ferozpur,colacasia,colacasia,24-07-19,2400,2600,2500
punjab,ferozpur,cucumbar,cucumbar,24-07-19,1000,1400,1200
punjab,ferozpur,frenchbeans,other,24-07-19,2300,2700,2500
punjab,ferozpur,garlic,garlic,24-07-19,2500,3500,3000
punjab,ferozpur,greenchilli,greenchilly,24-07-19,400,800,600
punjab,ferozpur,jamun,other,24-07-19,2300,2700,2500
punjab,ferozpur,lemon,lemon,24-07-19,3000,4000,3500
punjab,ferozpur,longmelon,other,24-07-19,400,600,500
punjab,ferozpur,mango,other,24-07-19,2300,2700,2500
punjab,ferozpur,onion,medium,24-07-19,1300,1500,1400
punjab,ferozpur,papaya,other,24-07-19,1600,2000,1800
punjab,ferozpur,peascod,peascod,24-07-19,3300,3700,3500
punjab,ferozpur,potato,potato,24-07-19,800,1200,1000
punjab,ferozpur,pumpkin,pumpkin,24-07-19,300,500,400
punjab,ferozpur,ridgeguard,ridgeguard,24-07-19,2300,2700,2500
punjab,ferozpur,tomato,local,24-07-19,2400,2600,2500
punjab,ferozpur,watermelon,other,24-07-19,300,500,400
punjab,gurdaspur,brinjal,brinjal,24-07-19,2400,2600,2500
punjab,gurdaspur,cucumbar,cucumbar,24-07-19,2000,2200,2100
punjab,gurdaspur,greenchilli,greenchilly,24-07-19,900,1100,1000
punjab,gurdaspur,onion,other,24-07-19,1700,1900,1800
punjab,gurdaspur,potato,other,24-07-19,800,1000,910
punjab,gurdaspur,pumpkin,pumpkin,24-07-19,2000,2200,2100
punjab,gurdaspur,banana,medium,24-07-19,1800,2200,2100
punjab,gurdaspur,ladiesfinger,bhindi,24-07-19,2000,2200,2100
punjab,gurdaspur,bottlegourd,bottlegourd,24-07-19,2700,3000,2800
punjab,gurdaspur,colacasia,colacasia,24-07-19,2600,2800,2700
punjab,gurdaspur,lemon,lemon,24-07-19,4800,5200,5000
punjab,gurdaspur,mango,dusheri,24-07-19,1800,2200,2100
punjab,gurdaspur,onion,other,24-07-19,1500,1600,1550
punjab,gurdaspur,potato,potato,24-07-19,700,800,750
punjab,gurdaspur,tomato,tomato,24-07-19,2600,3000,2700
punjab,gurdaspur,apple,apple,24-07-19,8000,13000,10000
punjab,gurdaspur,banana,other,24-07-19,2000,2200,2100
punjab,gurdaspur,ladiesfinger,other,24-07-19,1000,1500,1200
punjab,gurdaspur,bittergourd,other,24-07-19,1200,1500,1400
punjab,gurdaspur,bottlegourd,other,24-07-19,800,1000,900
punjab,gurdaspur,brinjal,other,24-07-19,800,1000,900
punjab,gurdaspur,cabbage,other,24-07-19,1500,1800,1600
punjab,gurdaspur,capsicum,other,24-07-19,1500,2000,1800
punjab,gurdaspur,cauliflower,other,24-07-19,2500,3000,2800
punjab,gurdaspur,colacasia,other,24-07-19,3000,4000,3500
punjab,gurdaspur,cucumbar,other,24-07-19,1600,2000,1800
punjab,gurdaspur,frenchbeans,other,24-07-19,2500,3000,2800
punjab,gurdaspur,greenchilli,other,24-07-19,2000,2300,2100
punjab,gurdaspur,lemon,other,24-07-19,3000,4000,3500
punjab,gurdaspur,mango,other,24-07-19,2000,4000,3000
punjab,gurdaspur,mousambi,other,24-07-19,4000,5000,4500
punjab,gurdaspur,onion,other,24-07-19,1000,1400,1200
punjab,gurdaspur,papaya,other,24-07-19,2500,3000,2800
punjab,gurdaspur,pear,other,24-07-19,2500,3000,2800
